uri,cid,author_did,author_handle,author_display_name,text,created_at,reply_count,repost_count,like_count,indexed_at,langs
at://did:plc:hqyjsba3n3ogqynzt7nliszr/app.bsky.feed.post/3luzzq2fvjs27,bafyreicqc3aoohgmhygritk7t2brfmt7nues5fz6ov5ankdlxulnj5yvra,did:plc:hqyjsba3n3ogqynzt7nliszr,repimlins.bsky.social,ReLins,"🚜 ""O Brasil se esqueceu do “pessoal do agro”? Os fazendeiros citados na delação de Mauro Cid como responsáveis por financiar a tentativa de golpe de Jair Bolsonaro continuam impunes. 

⛓️‍💥 Seus nomes não foram sequer citados nos inquéritos no Supremo Tribunal Federal (...)"".",2025-07-28T16:38:31.144Z,0,7,7,2025-07-28T16:38:35.808Z,['pt']
at://did:plc:hm4hsmxsmpr3cllvfddftiua/app.bsky.feed.post/3luzzgcmdck25,bafyreigk6tqrmtgoe767bpe4papvoyorsumw6my7ofppujabkdee54xgdi,did:plc:hm4hsmxsmpr3cllvfddftiua,dulcinea.bsky.social,🥃Dulcinea,"Proibir fardamento de golpista em julgamento é fácil, difícil foi impedir acampamento dos golpistas em frente aos quartéis e financiamento do golpe pelo agro né mesmo  ministro xandão ( @stf.jus.br ) fruto do golpe de micheltemer na dilma q negou HCdeLula? (não esqueceremos)!",2025-07-28T16:33:04.183Z,0,0,1,2025-07-28T16:33:07.603Z,['pt']
at://did:plc:yjlryeay3f5owqqvnvtc4rjw/app.bsky.feed.post/3luzzd56ack2k,bafyreifumh5d3zj4u4dlapaw42tqvnnzlo3ff4hqtxc3ejjzyi5nq734iu,did:plc:yjlryeay3f5owqqvnvtc4rjw,isabelacastro.bsky.social,Isa Castro🚩,"Acabem com os subsídios, agro golpista",2025-07-28T16:31:17.834Z,0,0,1,2025-07-28T16:31:19.004Z,['pt']
at://did:plc:tjv3nunek6wkz6bezkqipvsh/app.bsky.feed.post/3luzz3vziyk22,bafyreic7eumxmlak2bg4qcm5yjv5lvven7lmlncekzz45q6dltdgl4fjmm,did:plc:tjv3nunek6wkz6bezkqipvsh,verly.bsky.social,Verly,"Na verdade, o grande prejudicado pelo bolsonarismo entreguistas, foi o agro. Que emprega pouco e vive de comodities e mecanização. Justamente quem mais defende esse verme",2025-07-28T16:27:15.458Z,0,4,6,2025-07-28T16:27:16.707Z,['pt']
at://did:plc:mmjfoaz46w3avcoc5kvqrs5u/app.bsky.feed.post/3luzyxkl2622t,bafyreicaibbm2nv5uinydtt7pgpmybb2b7wxmlgpdshl5pavbvpcuhvwqi,did:plc:mmjfoaz46w3avcoc5kvqrs5u,nicolasdestree.bsky.social,Nicolas Destrée,"L'obstacle : les trusts agro-alimentaires. Mais avec une justice pénale forte et une volonté politique qui l'accompagnerait, un exécutif déterminé y arriverait sans difficulté aucune. Il serait de surcroît un exemple pour ses alliés.",2025-07-28T16:24:49.233Z,1,0,0,2025-07-28T16:24:49.807Z,['fr']
at://did:plc:yjlryeay3f5owqqvnvtc4rjw/app.bsky.feed.post/3luzyuzn2bs2k,bafyreiac73fpebkiuwtm2cw7pi7ymbj6fbas6r4vsoyv35koguv265tjji,did:plc:yjlryeay3f5owqqvnvtc4rjw,isabelacastro.bsky.social,Isa Castro🚩,Que ótimo! Assim mostramos que além de ajudar o nosso agro ainda podemos nos deliciar com novas descobertas! Que venham muitas e muitas receitas novas de modo que possamos juntos trabalharmos em prol do Brasil soberano! E que “sifu” os traidores da Pátria.,2025-07-28T16:23:24.364Z,0,0,3,2025-07-28T16:23:25.808Z,['pt']
at://did:plc:pt5chzb7xnboy62m346s5fel/app.bsky.feed.post/3luzydwn3dc2b,bafyreigrjlihcsjgnjkwfylxqf2p3rmkjseyrvrtdi2tfhqvk6kxssfpdu,did:plc:pt5chzb7xnboy62m346s5fel,nhabouzite.bsky.social,Ces chefs d'établissement au dessus-des lois.,"Rentabilité des médicaments qui ""soignent"" les cancers... vendus par les mêmes firmes qui vendent les polluants aux agro-industriels gavés d'argent public.
Des assistés empoisonneurs qui arrosent des faiseurs d'opinion ? 🤢🤮😱

bsky.app/profile/nhab....",2025-07-28T16:13:50.793Z,1,1,4,2025-07-28T16:13:42.907Z,['fr']
at://did:plc:7ljru6saucs4eawq5gar5gxe/app.bsky.feed.post/3luzxsdqzlk26,bafyreif6n2kucaazjac54eald3nefkcx4ac7coxdjgxhtgnlh23xqfzapy,did:plc:7ljru6saucs4eawq5gar5gxe,brunao.bsky.social,o meu também é alexandre,"Estávamos no mapa da fome desde 2021. O agro deveria ter sido cobrado todos os dias por propagandear que ""alimenta o Brasil""",2025-07-28T16:04:00.575Z,0,3,9,2025-07-28T16:04:05.610Z,['pt']
at://did:plc:cq4555fdoi6uz75ya72d5m27/app.bsky.feed.post/3luzxpbownc27,bafyreif32y3y47ee5ojdnq4jp6keb7rbx2ydrgtmpacqnnx77x7gwapa4u,did:plc:cq4555fdoi6uz75ya72d5m27,paladinodocerrado.bsky.social,ElciddoCerrado,A tal INSEGURANÇA ALIMENTAR que a GLOBO E O AGRO comunicavam em 2021 era PRA PROTEGER O BOLSONARO. Igual fazem hoje buscando entrevistar ele ou anunciando seus ''protestos''.,2025-07-28T16:02:17.744Z,0,0,0,2025-07-28T16:02:19.510Z,['pt']
at://did:plc:hl5qwbghniwqup3j6r7xwekz/app.bsky.feed.post/3luzxgcfgb22f,bafyreicvyzq36lz2smmesbq6sbtxquyodlflw7h7ln6ze6xngsiholxisu,did:plc:hl5qwbghniwqup3j6r7xwekz,correiocb.bsky.social,Correio Braziliense,"📰Áudios mostram Bolsonaro articulando CPI contra o Supremo

Nas gravações, o ex-presidente e agora réu no STF pressiona aliados a assinarem pedido de CPI; também critica a imprensa, comenta apoio do agro e trata de viagem oferecida por ex-embaixador de Israel.",2025-07-28T15:57:16.493Z,2,0,2,2025-07-28T15:57:20.504Z,['pt']
at://did:plc:6tzbdmpsmbugrwmrpem6rec7/app.bsky.feed.post/3luzxcn6ixk2p,bafyreic7j4u42qqmszjfkq53ed4jcbqqvfuij72lkw2oejv6or6lqfsw7i,did:plc:6tzbdmpsmbugrwmrpem6rec7,victordill.bsky.social,,"""Comida"".

Afinal, o agro produz commodities.",2025-07-28T15:55:13.583Z,0,0,0,2025-07-28T15:55:14.106Z,['pt']
at://did:plc:66umdjpbgabwd2kydhhzljdw/app.bsky.feed.post/3luzww54vux2u,bafyreihgtayvicjrjt3xv6huadxzbbpuekkxczx3am3a4p3st32mkpj77i,did:plc:66umdjpbgabwd2kydhhzljdw,agente.bsky.social,Agente,Só o fato do Brasil ser o maior produtor agro do mundo e ter entrado no mapa da fome sem afetar o fornecimento de comida a seus clientes deixa bem claro que não foi acidente.,2025-07-28T15:48:18.151Z,0,2,57,2025-07-28T15:48:14.206Z,['pt']
at://did:plc:qoofp2is62ushskyam3cxvdq/app.bsky.feed.post/3luzwufa72h2x,bafyreiai5hsppgugibtwhmxt6ipfj4k5oyzdcif6k4achnglalzb3dpbta,did:plc:qoofp2is62ushskyam3cxvdq,lanoticia1.bsky.social,LaNoticia1.com,"Sociedad Rural de Bahía Blanca sobre la baja de retenciones: “Esto incrementa la producción, dan más ganas de trabajar” #agro",2025-07-28T15:47:15Z,0,0,0,2025-07-28T15:47:16.309Z,[]
at://did:plc:drxaidsahy6i5p3kpyz6b5hw/app.bsky.feed.post/3luzwoztpfs2z,bafyreia754po2lfzftpn2vbxhy5apvvlxvk7lcgkrzrht4wy6kndyjyckq,did:plc:drxaidsahy6i5p3kpyz6b5hw,plantaobrasil.bsky.social,Plantão Brasil,"Celular de Bolsonaro revelou tudo: ataques ao STF, sabotagem ao PL das Fake News, articulações com o agro e até plano de viagem paga a Israel antes da PF bater à porta. Veja o que mais a polícia encontrou.
www.plantaobrasil.net/news.asp?nID...",2025-07-28T15:44:15.772Z,1,24,56,2025-07-28T15:44:21.204Z,['pt']
at://did:plc:57kwzkmjfzi4uadpfk57cmve/app.bsky.feed.post/3luzvzzslds22,bafyreiaie5bzv5dlr4wmkfyure4iokcf6wtkc7k3nerahzkhzb7mmaj6ey,did:plc:57kwzkmjfzi4uadpfk57cmve,zelafneto.bsky.social,Dubai Xaria - Majestic 12,"Há muitos traidores da pátria e do povo brasileiro no BR. Não são só parlamentares vendidos, mas tbem empresários, especialmente os grandes do agro, q preferem descartar seus produtos ""encalhados"" em vez de ofertar a preços menores para q o povão tenha acesso e a inflação baixe.
#BrasilSoberano",2025-07-28T15:32:31.091Z,0,1,1,2025-07-28T15:32:30.405Z,['pt']
at://did:plc:jjgbki7qx6i3opqqqmksaymb/app.bsky.feed.post/3luzvinkh3k2e,bafyreiaz4xrvenzur23gnmeka7g6afu7cq56xlmodrbrdiu3fzmnqo3uoi,did:plc:jjgbki7qx6i3opqqqmksaymb,gdi-oficial.bsky.social,Guia do Investidor,Redução nos impostos da soja e da carne sinaliza fortalecimento do setor agro e consolidação do ajuste fiscal promovido pelo governo,2025-07-28T15:22:46.877Z,0,0,0,2025-07-28T15:22:48.507Z,[]
at://did:plc:6aejo4hmccibncpy7vpiibt4/app.bsky.feed.post/3luzumrkfoc2q,bafyreibught35oktdwhvecyvl4inmz3cpkc2pksdof4lgqi4fbx7nn7bty,did:plc:6aejo4hmccibncpy7vpiibt4,r00tme.bsky.social,./яØØʇωǝ 🇵🇸 🏴 ⓋⒶ,"Les agro-spécistes, comme la conf Paysanne...",2025-07-28T15:07:12.486Z,0,0,0,2025-07-28T15:07:12.808Z,['fr']
at://did:plc:sb4wc52rct2if2if6uuhc7f2/app.bsky.feed.post/3luzukavujk2w,bafyreicgqiwowj2aelsh5evcls45smp7huopsdbcubegj4kmbw3tamvmpm,did:plc:sb4wc52rct2if2if6uuhc7f2,pelledge.bsky.social,Paul Elledge 🇺🇦,Except Jesus went agro on their ass. That's why I don't get about these people. It's like they write Jesus out of their Christianity.,2025-07-28T15:05:47.927Z,0,1,2,2025-07-28T15:05:49.307Z,['en']
at://did:plc:fs4l7b2lxc2cryi6qvbr6eld/app.bsky.feed.post/3luzufjvuis2p,bafyreig3zgmmsnjhd5eigdpe7z24ttxy2q37anuppscfuj2kf3nvhj6wiy,did:plc:fs4l7b2lxc2cryi6qvbr6eld,dufigs.bsky.social,Eduardo Filgueiras,"Governo Lula celebra Dia do Agricultor com AgroAmigo, programa de crédito bilionário www.brasil247.com/agro/governo...",2025-07-28T15:03:09.591Z,0,0,2,2025-07-28T15:03:15.010Z,['pt']
at://did:plc:eucwi6jzodh6v4ue6z2pwyqe/app.bsky.feed.post/3luzucft5lg2i,bafyreihn322ty2v2exskn343ni5rhohopmdgifiskicdzlcc2caie26eny,did:plc:eucwi6jzodh6v4ue6z2pwyqe,trendsbelgique.bsky.social,Trends-Tendances,"Si l’aéronautique et certains secteurs agro-alimentaires poussent un soupir de soulagement, d’autres sont inquiets des flous entretenus par le président américain. C’est particulièrement le cas pour les médicaments ou les semiconducteurs.",2025-07-28T15:01:22.861Z,0,0,0,2025-07-28T15:01:24.806Z,[]
at://did:plc:drxaidsahy6i5p3kpyz6b5hw/app.bsky.feed.post/3luztqnyr2c2z,bafyreifrzz3b2bfih2vkto64v5bvmh6te2yxalc4vauf6zglilkye5rtri,did:plc:drxaidsahy6i5p3kpyz6b5hw,plantaobrasil.bsky.social,Plantão Brasil,"Mensagens no celular de Bolsonaro revelam plano para manter apoio do agro golpista: ataques a indígenas, Agrishow como palanque e estadia bancada por fazendeiro investigado. Veja os bastidores dessa aliança.
www.plantaobrasil.net/news.asp?nID...",2025-07-28T14:51:29.237Z,7,74,206,2025-07-28T14:51:36.601Z,['pt']
at://did:plc:gswkf67dm3zifubyongnljnc/app.bsky.feed.post/3luztnpszls2x,bafyreibwyval7bey3e5kyhvfv4s7cyv2ldf4bazeepfgpfat6lkaxvvaeu,did:plc:gswkf67dm3zifubyongnljnc,nolascao.bsky.social,NOLASCO 🎮,"Pior que eu tô só com um pequeno medo com os preços de alguns alimentos,mas no geral,acho que não vai afetar tanto a gente,e sim vai afetar mais o agro (que eu quero mais que se exploda kkkkkk)",2025-07-28T14:49:50.484Z,1,0,3,2025-07-28T14:49:52.401Z,['pt']
at://did:plc:cp4y6ge6a5kxymelu4n4rvoa/app.bsky.feed.post/3luztgzfu6t2p,bafyreifoqjxwv5clhvhc2wtvkk5k5cxwtquntciun4vcdhucopyizyxz5y,did:plc:cp4y6ge6a5kxymelu4n4rvoa,matediario.bsky.social,Mate Diario,"El jefe de Gabinete, Guillermo Francos, criticó duramente a Cristina Kirchner tras cuestionar la baja de retenciones al agro anunciada por Milei. ""No entiende nada de economía"", afirmó Francos, defendiendo que la medida beneficia a toda la economía nacional. [politica] matediario.ar/?nota=789",2025-07-28T14:46:05.525Z,0,0,0,2025-07-28T14:46:05.902Z,['es']
at://did:plc:n4wa6p7jibk6fc362mvffjfv/app.bsky.feed.post/3luztbrk7fk2x,bafyreibofz5fqrcj7pftjte43mepqxkb45lq5e3mee4q6kiuokfkehmkx4,did:plc:n4wa6p7jibk6fc362mvffjfv,dailysciencebe.bsky.social,DailyScience.be,"Le projet ExtraBark, auquel participe Gembloux Agro-Bio Tech (ULiège), a présenté ses avancées sur la valorisation des écorces forestières en biopesticides. 10 essences, dont l’épicéa et le pin sylvestre, sont étudiées pour leur potentiel herbicide. 
www.gembloux.uliege.be/cms/c_134914...",2025-07-28T14:43:09.638Z,0,0,0,2025-07-28T14:43:15.806Z,['fr']
at://did:plc:vrdfqssyqkhwhhqpkxxgo3pg/app.bsky.feed.post/3luztaafhbk2f,bafyreiggnobn226fgt2qju6tgkwbttiy5hmanqio54qsncblycqmnvx274,did:plc:vrdfqssyqkhwhhqpkxxgo3pg,ifthepainisreal.bsky.social,dnanda★,"LINDA, HERDEIRA E MELHOR CENTRAL VAI MATANDO ELES PRINCESINHA DO AGRO",2025-07-28T14:42:18.099Z,0,0,1,2025-07-28T14:42:18.904Z,['pt']
at://did:plc:nrduuslgx7aewo2lsu3zjdyc/app.bsky.feed.post/3luzssl27mk2q,bafyreihhanpezitjycljeam75t6efmddvvfatpjavvt6fwlct7qe324ciy,did:plc:nrduuslgx7aewo2lsu3zjdyc,addaong.bsky.social,ADDA ONG,"Buenas noticias para el🐺 #lobo El Tribunal Constitucional ha admitido a trámite el recurso del Defensor del Pueblo contra la caza del lobo. 
www.europapress.es/galicia/agro...",2025-07-28T14:34:39.507Z,0,0,1,2025-07-28T14:35:15.902Z,['es']
at://did:plc:3gal6kyyqpbzizchbo3kxorz/app.bsky.feed.post/3luzskiemsk2t,bafyreiew2fjeifew7644k7lexgcxz7ic6rddepxxh6kzkjy42pqv3nlzsu,did:plc:3gal6kyyqpbzizchbo3kxorz,ccrc23.bsky.social,Cristiano Conte 🇵🇸,* o Brasil vai parar porque “o agro não vai ter para quem vender e os caminhoneiros vão parar”.,2025-07-28T14:30:08.267Z,0,0,4,2025-07-28T14:30:08.908Z,['pt']
at://did:plc:m4mzncnw3woesisqhyjqfdcb/app.bsky.feed.post/3luzsfdqaw22v,bafyreibqltsopg64sv3xo33cpo6myt6lxudu4tmanocjdy3dxxojvqksna,did:plc:m4mzncnw3woesisqhyjqfdcb,swiftiemoth.bsky.social,jesper 📖 santo de casa,"mas óbvio que a PF não vai investigar QUEM do agro pagou pelos acampamentos golpistas

vai ficar na entidade “agro” sem nomes",2025-07-28T14:27:15.632Z,0,1,10,2025-07-28T14:27:16.608Z,['pt']
at://did:plc:rdywx4pfmz3bdfpmy35puy43/app.bsky.feed.post/3luzsav3gp22o,bafyreihyoz7db5jlvmhs3uhldsr6qrk4xigokebnxzzx3g6t7wuxbnqw4m,did:plc:rdywx4pfmz3bdfpmy35puy43,handle.invalid,"Diário Carioca - Últimas Notícias do Rio, Brasil e do Mundo","www.diariocarioca.com/politica/pf-... 

Polícia Federal revela diálogos de Bolsonaro que expõem ofensiva golpista contra o STF e uso do agro como sustentação política.",2025-07-28T14:24:46.053Z,1,29,108,2025-07-28T14:24:51.806Z,['pt']
at://did:plc:wx7vbeyhzjh3q546ajdxjolw/app.bsky.feed.post/3luzr477jrk2r,bafyreigmmal4uyy5zrgcxnooygigtq77ykzshqfhae46ydyup6e3k22fva,did:plc:wx7vbeyhzjh3q546ajdxjolw,dcmonline.bsky.social,Diário do Centro do Mundo,"Bolsonaro articulou agro contra Lula em contato com fazendeiro investigado, mostram diálogos - www.diariodocentrodomundo.com.br/bolsonaro-ar...",2025-07-28T14:04:15.158Z,1,6,9,2025-07-28T14:04:21.407Z,"['an', 'ar', 'pt']"
at://did:plc:wx7vbeyhzjh3q546ajdxjolw/app.bsky.feed.post/3luzr3kubwk2r,bafyreiflyjrx3uw7ix27srmmmjkkgujnsdpetvzieim7tiu32xb2w3rf7u,did:plc:wx7vbeyhzjh3q546ajdxjolw,dcmonline.bsky.social,Diário do Centro do Mundo,"Moraes, Israel e agro: diálogos que a PF achou no celular de Bolsonaro mostram articulação golpista - www.diariodocentrodomundo.com.br/moraes-israe...",2025-07-28T14:03:53.818Z,1,5,11,2025-07-28T14:04:07.004Z,"['an', 'ar', 'pt']"
at://did:plc:q3rjlpj5i7leyv2cef7dfwfc/app.bsky.feed.post/3luzqxuxx3k2x,bafyreib6baphc4mzwkwzq3suv3inlwnu27fibeo5tx6shxwdmlgw644z5a,did:plc:q3rjlpj5i7leyv2cef7dfwfc,l3l3ck4.bsky.social,L3l3ck4 ,"Imagina quando uma galera aí descobrir que não é o AGRO que coloca comida na mesa do brasileiro e sim a AGRICULTURA FAMILIAR e, pasme, o MST.",2025-07-28T14:01:50.206Z,0,0,0,2025-07-28T14:01:50.311Z,['pt']
at://did:plc:djug7xvn7llysoq3ijvzv5vt/app.bsky.feed.post/3luzqv4ht5s2a,bafyreihozc2sx5746uxsfzejnhgxuyokwbx6twm6bwuh5zc5vrepsr2xfm,did:plc:djug7xvn7llysoq3ijvzv5vt,goo02.bsky.social,,"O tarifação dele exerce poder em até 2% do PIB interno brasileiro além dos EUA não terem déficit com o Brasil. 
Não há motivos para alarmes como a mídia deseja, os culpados são a família Bolsonaro de todos os problemas que o Agro irá enfrentar.",2025-07-28T14:00:17.403Z,1,3,6,2025-07-28T14:00:18.502Z,['pt']
at://did:plc:64qb4it3kahsr6e4kcvqxzg2/app.bsky.feed.post/3luzqhiuens2m,bafyreidmf466gl3344fq2g7rhaprvnyp5tymip5i5ecogi7yqobswh5xp4,did:plc:64qb4it3kahsr6e4kcvqxzg2,carlosmury.bsky.social,Carlos Mury,"O pequeno agricultar é que alimenta o Brasil. É preciso parar de sustentar o agronegócio com dinheiro público. Chega de mamata.
www.brasil247.com/agro/governo...",2025-07-28T13:52:40.636Z,0,2,7,2025-07-28T13:52:46.008Z,['pt']
at://did:plc:qu7xxpaty4mnnzzrq4darj67/app.bsky.feed.post/3luzqdutrwc2d,bafyreib6z5pmei5h3nau475g4he3mgtw4dme7vrccddrkkevzgor6nbjeu,did:plc:qu7xxpaty4mnnzzrq4darj67,maflexa.bsky.social,Ma Flexa 🏳️‍⚧️ ☭,"Vejamos, quem serão os afetados pelo tarifação:

- os produtores de commodities
- o Agro latifundiário
- as mineradoras ilegais
- a indústria bélica que alimenta o genocídio palestino
- a população estadunidense (aumentando a revolta popular contra o MAGA)

Só vejo vantagens
Bring it on!",2025-07-28T13:50:38.981Z,0,0,2,2025-07-28T13:50:39.305Z,['pt']
at://did:plc:4z73ftvqsv22ehxakah2vyei/app.bsky.feed.post/3luzqaizqkk2t,bafyreiaqodw3jdbzqqaz6doh6aptdgrjwz65mqz7j6ovngnfsr7fefvqdm,did:plc:4z73ftvqsv22ehxakah2vyei,gnarchynow.bsky.social,🇬🇧Gyn 🍸 🇺🇸Gynarchynow🇺🇦,Doesn't it just can you hide to watch them sit there & listen to him lie about how he's saving the entire 🌎 & bringing peace to the world when he actually illegally occupied the state of California which is the fourth largest economy in the world and try to destroy our agro industry which is our #1,2025-07-28T13:48:45.914Z,1,1,3,2025-07-28T13:48:52.908Z,['en']
at://did:plc:77m7szcps5ahfhlj275enasd/app.bsky.feed.post/3luzq3zobq22t,bafyreigorluz6suwt6z6hgojo52e2blmv2uup4z3nhptodsoiuw3t2ig4e,did:plc:77m7szcps5ahfhlj275enasd,mulherbeliche.bsky.social,Vivian,Esse caralho dessa reportagem é REVOLTANTE. A única solução para essa crentelhada maldita e o agro e garimpeiro é paredão mesmo. Que maldição dos infernos,2025-07-28T13:46:15.609Z,0,0,1,2025-07-28T13:46:16.913Z,['pt']
at://did:plc:ql4ykel4bgsqzslwsa3lflh2/app.bsky.feed.post/3luzpyrgyac2x,bafyreic5udtcjkxjbdgsz2m4l3tbtbosfyp5irzs2vrcqpypuxmg5lkmj4,did:plc:ql4ykel4bgsqzslwsa3lflh2,prune602.bsky.social,Prune60,"“…According to him, the agro-industrial complex, which is highly dependent on the weather, should always be prepared for such a situation.”

🤦‍♀️",2025-07-28T13:44:10.329Z,1,0,39,2025-07-28T13:44:28.882Z,['en']
at://did:plc:ql4ykel4bgsqzslwsa3lflh2/app.bsky.feed.post/3luzpymcaqs2x,bafyreibjf2q2q63efwtigakd4yocbc2tueee3jbb4wjyc2u2waz4xelxf4,did:plc:ql4ykel4bgsqzslwsa3lflh2,prune602.bsky.social,Prune60,"“…""The Ministry of Agriculture, in order to stabilize the situation of agricultural producers and prevent bankruptcy and withdrawal from the agro-industrial complex, needs to urgently take support measures. Because now many previously successful farms are selling their businesses,"" Lisovsky noted.”",2025-07-28T13:44:10.324Z,1,1,30,2025-07-28T13:44:28.772Z,['en']
at://did:plc:h2iuggsvli72fpqg24cybn5t/app.bsky.feed.post/3luzpschowc2g,bafyreig6etdant7s45fqfnm364cqtogphoe36s3zkyders2govuluvcbs4,did:plc:h2iuggsvli72fpqg24cybn5t,ojoioeotrigo.bsky.social,O Joio e O Trigo,"O agro impõe monocultura, soja, agrotóxicos, expansão de propriedades, acumulação de riquezas e Hilux como os únicos indicadores de prosperidade. Será? 
Neste Dia do Agricultor, nada melhor do que ouvir Dona Zezé, uma agricultora familiar de Pernambuco. 👇
youtube.com/shorts/zS9Hn...",2025-07-28T13:40:49.283Z,0,9,22,2025-07-28T13:40:17.405Z,['en']
at://did:plc:xywyho4ewvmamahybifvmznf/app.bsky.feed.post/3luzppz3bj22p,bafyreiffhxsqociauh5c77av2c4xig5fgjv2oohodfb2a65qu2rlpe4e5m,did:plc:xywyho4ewvmamahybifvmznf,humbledadgames.bsky.social,HumbleDad - Art,"What's wild is, this🖕...
This is a stock emoji for me lol
Or is the middle finger to American exclusive to be seen as being agro?

This 🤓 be the one when not used sarcastically... Hate when nerds try to one up nerds with ""uhhhgm ackchtually 🤓"" when WERE ALL NERDS! We're supposed to be united!",2025-07-28T13:39:32.332Z,1,0,1,2025-07-28T13:39:31.909Z,['en']
at://did:plc:gpapsgios7xwcsum6bdspzyw/app.bsky.feed.post/3luzozxgqec2o,bafyreie7g4dfqovzcopnxins4tz3wsczm6a322at56qolvx54h2fhfcwt4,did:plc:gpapsgios7xwcsum6bdspzyw,inxamista.bsky.social,"✨️Doutora Estranha✨️ MD, PhD.","Vc tem um ponto

E outra: acho dificílimo que alguns países ali aceitem individualmente um acordo tão prejudicial à indústria e ao agro europeu.",2025-07-28T13:27:12.414Z,1,0,3,2025-07-28T13:27:13.205Z,['en']
at://did:plc:5vevgd6qbhefmtsqqvynm4vf/app.bsky.feed.post/3luzooc5yzd2d,bafyreiex7ncospu2awy4mo4qgojmjfwaoeplme5hiqahrqcyqbustjhbpu,did:plc:5vevgd6qbhefmtsqqvynm4vf,g1-news.bsky.social,G1 (Não Oficial),Balcão do Agro COPLACANA: descontos imperdíveis em diversos produtos,2025-07-28T10:20:40-03:00,0,0,0,2025-07-28T13:20:41.909Z,['en']
at://did:plc:t3suxm7ief5dwzoaiof635hc/app.bsky.feed.post/3luzokrepts2t,bafyreih45nfefracodyg24sw3hmv7q2l5qiylreiea4275nubbnszquehi,did:plc:t3suxm7ief5dwzoaiof635hc,plucior.bsky.social,,"...dos EUA); taxação excepcional sobre os lucros das operações financeiras especulativas durante a guerra tarifária enquanto perdurarem os ataques do governo Trump contra a Nossa Democracia e Nossa Soberania; Autorização para gastos sem limitação para socorrer o AGRO, a INDÚSTRIA, o COMÉRICIO e as +",2025-07-28T13:18:42.732Z,1,0,0,2025-07-28T13:18:04.427Z,['pt']
at://did:plc:qxz2cfmcaubyfuos3lle6heh/app.bsky.feed.post/3luzoj4glwk2b,bafyreiagdnbbiuolq5ygpjo6gmghnut4osf4xwhlfbrgz34pi36kb5fzra,did:plc:qxz2cfmcaubyfuos3lle6heh,abdi-digital.bsky.social,Agência Brasileira de Desenvolvimento Industrial,"🚜 Nosso objetivo é impulsionar a maturidade tecnológica do Agro brasileiro, com ações que conectam inovação, produtividade e sustentabilidade.",2025-07-28T13:17:41.902Z,1,0,0,2025-07-28T13:17:56.342Z,['pt']
at://did:plc:35ylcsxoswiua5uv4blki6bc/app.bsky.feed.post/3luzoggd2vg2c,bafyreihbsu2gylw5shcrmxo6m64on6mapixkubmfw6wbjef5xnk3oax5iq,did:plc:35ylcsxoswiua5uv4blki6bc,juanyobluesky.bsky.social,Juan Sanchez,"🌾 ¡Bienvenidos al futuro del agro! IA, robots y biotech se unen. ¿Estamos listos para este cambio? 🚀 #AgroTech #Futuro ",2025-07-28T13:16:16.676913Z,0,0,0,2025-07-28T13:16:17.603Z,[]
at://did:plc:fq6el4fmztrt5wqvugu6vz2g/app.bsky.feed.post/3luzofjlfic2m,bafyreidfj3qbrqnmjwq7uh6pwqlpmjoxiirhmkbpofoi3u67li6zqieq2m,did:plc:fq6el4fmztrt5wqvugu6vz2g,renaudtarlet.bsky.social,Renaud TARLET ,"Oui, cet agro-carburant qui n'a absolument rien de bio et est au contraire une catastrophe écologique. Mais elles sont aussi utilisées pour faire du sucre. Je le sais parce que, dans mon coin, le géant allemand du sucre a fermé une usine et tous les agriculteurs ont arrêté faire de la betterave ⬇️",2025-07-28T13:15:46.798Z,1,0,1,2025-07-28T13:15:47.803Z,['fr']
at://did:plc:6wfnomlngv4pqpof3cclduaa/app.bsky.feed.post/3luznxkrm6s22,bafyreifki4vftktq4pbkxjdmdeglurx4dmvsuyd5dbyoja73abjl4gfg4e,did:plc:6wfnomlngv4pqpof3cclduaa,cjour.bsky.social,Claude Jourdren,"La Timac Agro, filiale de Roullier, offre un bon bol d’air à l’ammoniac à Saint-Malo

Longtemps, le groupe Roullier a présenté les panaches de fumée s’échappant de ses usines malouines comme de la simple vapeur d’eau. Une fable toxique qui a fini par s’écrouler, grâce à l’action des associations...",2025-07-28T13:07:58.288Z,0,0,0,2025-07-28T13:08:00.707Z,['fr']
at://did:plc:kzkl2onyewbs7pehh2ellzcb/app.bsky.feed.post/3luznkutkdr2w,bafyreifkohmzddejswv3mwchfrmlyl334oal3slfsx7efjf4igpjinnave,did:plc:kzkl2onyewbs7pehh2ellzcb,g1-bot-rss.adilson.net.br,Notícias do G1 (Não oficial),Balcão do Agro COPLACANA: descontos imperdíveis em diversos produtos,2025-07-28T13:00:50.147935Z,0,0,0,2025-07-28T13:00:53.308Z,['pt']
